stock_code,declared_basis,total_return_available,n_rows,n_beyond_limit,identity_first,identity_last,identity_drift,identity_std,verdict,reason
002460,unadjusted,True,644,0,1.336826745066092,1.3320411435553265,0.0035926829542158867,0.0019508363994776112,confirmed,close 日收益与申报总收益最大背离 0.0287
002466,unadjusted,True,644,0,1.0015733842462733,1.0007441455874948,0.0008286220433413316,0.0002815491398878978,confirmed,close 日收益与申报总收益最大背离 0.0377
002475,unadjusted,True,644,0,1.0017275533205772,1.0022839086559443,0.0005550875660701449,0.000230767501312273,confirmed,close 日收益与申报总收益最大背离 0.0073
002493,forward_adjusted,True,644,0,1.0285524681305587,1.0005584335656195,0.027978410481413807,0.008659114453161136,inconclusive,窗口内未发生可观察的公司行为（漂移 2.7978%）
002497,forward_adjusted,True,644,0,1.0098907337214749,0.9998855239411342,0.010006355268455502,0.002887735165191364,inconclusive,窗口内未发生可观察的公司行为（漂移 1.0006%）
002532,forward_adjusted,True,644,0,1.1323790277417733,0.9999744245651376,0.13240798956854816,0.03665901493449957,confirmed,恒等式比值自 1.1324 收敛至 1.0000 且无越限跳空
002557,forward_adjusted,True,644,0,1.1438198999493632,1.0001261225080036,0.14367565670719662,0.042150364656229566,confirmed,恒等式比值自 1.1438 收敛至 1.0001 且无越限跳空
002594,unadjusted,True,644,1,1.5566603311444904,1.5582708560527982,0.001033533356574079,0.000527268938961739,confirmed,存在 1 行除权型不可能跳空
002648,forward_adjusted,True,644,0,1.074100413607182,0.9998767707099865,0.07423279055127074,0.021999133295709978,confirmed,恒等式比值自 1.0741 收敛至 0.9999 且无越限跳空
002709,forward_adjusted,True,644,0,1.0297382711169858,1.0026927513544608,0.026972888480535362,0.007386604214407492,inconclusive,窗口内未发生可观察的公司行为（漂移 2.6973%）
002736,forward_adjusted,True,644,0,1.1121059205306514,0.9986354713198619,0.11362549445677073,0.03083512425754896,confirmed,恒等式比值自 1.1121 收敛至 0.9986 且无越限跳空
002738,forward_adjusted,True,644,0,1.0547861603608306,1.0000794756964426,0.05470233715804529,0.016576834145077955,confirmed,恒等式比值自 1.0548 收敛至 1.0001 且无越限跳空
002756,forward_adjusted,True,644,0,1.0903986520937605,0.9998249628359648,0.09058954579498302,0.028760202261715707,confirmed,恒等式比值自 1.0904 收敛至 0.9998 且无越限跳空
002812,forward_adjusted,True,644,0,1.039896489102475,1.0000145638676783,0.03988134440817381,0.014544817391898824,confirmed,恒等式比值自 1.0399 收敛至 1.0000 且无越限跳空
002821,forward_adjusted,True,644,0,1.0484318937275685,0.999938848902492,0.04849601040933793,0.015046529364649893,confirmed,恒等式比值自 1.0484 收敛至 0.9999 且无越限跳空
002926,forward_adjusted,True,644,0,1.0416838751669517,0.9996632656750152,0.04203476403983131,0.009310423724901616,inconclusive,窗口内未发生可观察的公司行为（漂移 4.2035%）
300014,unadjusted,True,644,0,1.0989248812580035,1.0285448847606153,0.06842676244874668,0.030145288339439788,confirmed,close 日收益与申报总收益最大背离 0.0133
300015,forward_adjusted,True,644,0,1.0437196597535354,0.999945335805695,0.04377671696680263,0.012276728292432008,confirmed,恒等式比值自 1.0437 收敛至 0.9999 且无越限跳空
300017,unadjusted,True,644,0,1.0715441920837945,1.0546025072894007,0.016064521634732598,0.0030786982763865533,confirmed,close 日收益与申报总收益最大背离 0.0286
300037,forward_adjusted,True,644,0,1.038445108320227,1.0001969352364648,0.03824064215385703,0.01153490037867885,confirmed,恒等式比值自 1.0384 收敛至 1.0002 且无越限跳空
300059,unadjusted,True,644,0,1.1806501622511876,1.1814342749674045,0.0006636955883462248,0.0013109919204469115,confirmed,close 日收益与申报总收益最大背离 0.0050
300073,forward_adjusted,True,644,0,1.0299436302097966,0.9999813006027461,0.029962889895031486,0.009200757520345371,inconclusive,窗口内未发生可观察的公司行为（漂移 2.9963%）
300122,forward_adjusted,True,644,0,1.0369128173326236,1.000151755228563,0.0367554842671447,0.015426206667757809,confirmed,恒等式比值自 1.0369 收敛至 1.0002 且无越限跳空
300142,forward_adjusted,True,644,0,1.0147180199885668,1.000009357551924,0.01470852480085827,0.0035919557148290223,inconclusive,窗口内未发生可观察的公司行为（漂移 1.4709%）
300196,unadjusted,True,644,0,1.6590081255856446,1.6549504252725704,0.00245185611067833,0.0019980729428661467,confirmed,close 日收益与申报总收益最大背离 0.0170
300223,unadjusted,True,644,0,1.1581603867553771,1.1435944501847763,0.012736977315907172,0.004735957518838636,confirmed,close 日收益与申报总收益最大背离 0.0035
300244,forward_adjusted,True,644,0,1.112970591807796,1.0000895391458309,0.11287094629384464,0.04051429433727064,confirmed,恒等式比值自 1.1130 收敛至 1.0001 且无越限跳空
300274,unadjusted,True,644,1,1.3186826631192716,1.3059380088823125,0.009759003988149884,0.004597573232471318,confirmed,存在 1 行除权型不可能跳空
300347,forward_adjusted,True,644,0,1.0201403209287743,1.000253742571676,0.019881533565642373,0.00677322571205917,inconclusive,窗口内未发生可观察的公司行为（漂移 1.9882%）
300363,forward_adjusted,True,644,0,1.036781090383333,1.0000141437546308,0.03676642661338558,0.011924520469952562,confirmed,恒等式比值自 1.0368 收敛至 1.0000 且无越限跳空
300450,forward_adjusted,True,644,0,1.0305311802178185,1.0001076427957334,0.03042026289993971,0.009157408860662169,inconclusive,窗口内未发生可观察的公司行为（漂移 3.0420%）
300474,unadjusted,True,644,0,1.3911296889512452,1.2857203979662934,0.08198461434669957,0.11477421183908244,confirmed,close 日收益与申报总收益最大背离 0.0017
300475,unadjusted,True,644,0,1.0393534627479266,1.0469225419412105,0.0072298368695445925,0.0021719035774125824,confirmed,close 日收益与申报总收益最大背离 0.0057
300568,forward_adjusted,True,644,0,1.0297074690863224,1.000089669521094,0.029615143989449866,0.010169360779695462,confirmed,恒等式比值自 1.0297 收敛至 1.0001 且无越限跳空
300676,forward_adjusted,True,644,0,1.0041347989243472,0.9999229020896282,0.004212221588201448,0.0012337301615713832,inconclusive,窗口内未发生可观察的公司行为（漂移 0.4212%）
300750,unadjusted,True,644,0,1.1294499616031766,1.0348053473360428,0.09146127289618544,0.04593170009290135,confirmed,close 日收益与申报总收益最大背离 0.0240
300759,forward_adjusted,True,644,0,1.0250683250633978,1.000035310318071,0.02503213085282452,0.007388205380132284,inconclusive,窗口内未发生可观察的公司行为（漂移 2.5032%）
300760,forward_adjusted,True,644,0,1.0690969859941244,1.0074057872734068,0.06123768544916519,0.02020396634919976,confirmed,恒等式比值自 1.0691 收敛至 1.0074 且无越限跳空
300769,forward_adjusted,True,644,0,0.9999830999989638,0.9999902014688847,7.1015395055606945e-06,8.409088029341191e-05,inconclusive,窗口内未发生可观察的公司行为（漂移 0.0007%）
300782,unadjusted,True,644,0,1.2000794067348994,1.253881997832481,0.04290881533556379,0.029738875516841432,confirmed,close 日收益与申报总收益最大背离 0.0026
300812,unadjusted,True,644,1,1.5611438846638503,1.1021029282121741,0.4165136891490979,0.1335263769448812,confirmed,存在 1 行除权型不可能跳空
300957,forward_adjusted,True,644,0,1.0424475237736202,1.0001579692086757,0.04228287517261298,0.01267936398928792,confirmed,恒等式比值自 1.0424 收敛至 1.0002 且无越限跳空
301308,unadjusted,True,644,0,3.6580603566950836,1.5244465660743869,1.3995989351827403,1.0167064669019015,confirmed,close 日收益与申报总收益最大背离 0.0027
600000,forward_adjusted,True,644,0,1.1159792302858673,1.0027986514491942,0.11286470985288055,0.030727866225866683,confirmed,恒等式比值自 1.1160 收敛至 1.0028 且无越限跳空
600004,unadjusted,True,644,0,0.9999999890516722,1.0889528321321942,0.08168658958933084,0.038627126971692835,confirmed,close 日收益与申报总收益最大背离 0.0358
600009,unadjusted,True,644,0,1.291403731406742,1.003263497234078,0.2872029481457712,0.061203677284396976,confirmed,close 日收益与申报总收益最大背离 0.0113
600011,forward_adjusted,True,644,0,1.1197866393298426,0.9995167209638297,0.1203280703998999,0.03188121123611434,confirmed,恒等式比值自 1.1198 收敛至 0.9995 且无越限跳空
600015,forward_adjusted,True,644,0,1.1871389201583125,1.0005665944520385,0.1864666747228858,0.050419334337863025,confirmed,恒等式比值自 1.1871 收敛至 1.0006 且无越限跳空
600016,forward_adjusted,True,644,0,1.161671271741256,0.9985819552367259,0.16332091286975836,0.055344219848783384,confirmed,恒等式比值自 1.1617 收敛至 0.9986 且无越限跳空
600018,unadjusted,True,644,0,1.0047670446930124,1.0014299674984017,0.0033323120966179953,0.0012485679182405295,confirmed,close 日收益与申报总收益最大背离 0.0296
600019,forward_adjusted,True,644,0,1.119230264594887,0.9996369363881733,0.11963676396234524,0.03383519700036788,confirmed,恒等式比值自 1.1192 收敛至 0.9996 且无越限跳空
600023,forward_adjusted,True,644,0,1.160173157127544,1.000481528720084,0.15961476931188678,0.044240238620364074,confirmed,恒等式比值自 1.1602 收敛至 1.0005 且无越限跳空
600025,forward_adjusted,True,644,0,1.0636332768404295,0.9989530854117926,0.06474797703034696,0.017240873507138477,confirmed,恒等式比值自 1.0636 收敛至 0.9990 且无越限跳空
600026,unadjusted,True,644,0,0.9999999983548707,1.0907062771748035,0.08316288327860755,0.07818109368263812,confirmed,close 日收益与申报总收益最大背离 0.0254
600027,forward_adjusted,True,644,0,1.1164014674945406,0.9998478428271864,0.11657136183620231,0.03504455510910403,confirmed,恒等式比值自 1.1164 收敛至 0.9998 且无越限跳空
600029,unadjusted,True,644,0,1.0634064512793457,0.9999999965636587,0.06340645493357333,0.028804726746570038,confirmed,close 日收益与申报总收益最大背离 0.0000
600030,forward_adjusted,True,644,0,1.0716262359216435,1.0003332334851454,0.07126925313489241,0.02165219165660826,confirmed,恒等式比值自 1.0716 收敛至 1.0003 且无越限跳空
600031,unadjusted,True,644,0,1.002542986031557,0.9999999988697928,0.0025429871646380775,0.0009776461105398056,confirmed,close 日收益与申报总收益最大背离 0.0198
600036,forward_adjusted,True,644,0,1.1657490140242692,1.001384751279403,0.16413697386031578,0.05030984490484325,confirmed,恒等式比值自 1.1657 收敛至 1.0014 且无越限跳空
600048,forward_adjusted,True,644,0,1.0801047896857139,0.9997743887452637,0.08034852847277518,0.027804465390779194,confirmed,恒等式比值自 1.0801 收敛至 0.9998 且无越限跳空
600085,forward_adjusted,True,644,0,1.0634317961267228,1.0000740904227938,0.06335301185249564,0.017747266324664918,confirmed,恒等式比值自 1.0634 收敛至 1.0001 且无越限跳空
600096,forward_adjusted,True,644,0,1.161721611180165,0.9999082040487023,0.16182826231074832,0.05103937514186905,confirmed,恒等式比值自 1.1617 收敛至 0.9999 且无越限跳空
600098,forward_adjusted,True,644,0,1.145542457079724,1.0006773006660021,0.14476710555671302,0.04240986343017957,confirmed,恒等式比值自 1.1455 收敛至 1.0007 且无越限跳空
600104,unadjusted,True,644,0,0.9999999960818637,0.9999999968945346,8.126708195277388e-10,1.5291863073861035e-09,confirmed,close 日收益与申报总收益最大背离 0.0275
600109,unadjusted,True,644,0,1.159746345498732,0.9999999949146572,0.1597463513964399,0.08016773026443347,confirmed,close 日收益与申报总收益最大背离 0.0196
600111,forward_adjusted,True,644,0,1.0073610077329862,0.9996364704589269,0.007727346392747192,0.002234984155574199,inconclusive,窗口内未发生可观察的公司行为（漂移 0.7727%）
600115,unadjusted,True,644,0,1.2695631714428361,0.9999999971867318,0.2695631750144578,0.11126879980728002,confirmed,close 日收益与申报总收益最大背离 0.0000
600132,forward_adjusted,True,644,0,1.1408071021808113,1.000443214195481,0.14030170427834388,0.04222217945034059,confirmed,恒等式比值自 1.1408 收敛至 1.0004 且无越限跳空
600141,forward_adjusted,True,644,0,1.0946970305687205,0.9999050400214641,0.09480099284750243,0.0328765280414248,confirmed,恒等式比值自 1.0947 收敛至 0.9999 且无越限跳空
600150,unadjusted,True,630,0,0.9999999994021995,0.9999999995679325,1.6573298289301874e-10,3.396144936911134e-10,confirmed,close 日收益与申报总收益最大背离 0.0113
600167,forward_adjusted,True,644,0,1.1262070911773028,1.0003225374844884,0.12584396429713185,0.04079094586189615,confirmed,恒等式比值自 1.1262 收敛至 1.0003 且无越限跳空
600188,forward_adjusted,True,644,0,1.5128955074359003,0.9992678716207881,0.5140039526959079,0.1859829618771772,confirmed,恒等式比值自 1.5129 收敛至 0.9993 且无越限跳空
600196,forward_adjusted,True,644,0,1.0419052180922344,0.9998072619177402,0.042106071617989294,0.010473643225081496,confirmed,恒等式比值自 1.0419 收敛至 0.9998 且无越限跳空
600219,forward_adjusted,True,644,0,1.185144535783824,0.9997145922542018,0.18548288178079542,0.05734485561547723,confirmed,恒等式比值自 1.1851 收敛至 0.9997 且无越限跳空
600236,forward_adjusted,True,644,0,1.0763540437143944,0.9987331827576386,0.0777193171277577,0.02364174537574717,confirmed,恒等式比值自 1.0764 收敛至 0.9987 且无越限跳空
600276,forward_adjusted,True,644,0,1.0117496974716091,0.9998249611254106,0.011926824004049541,0.0038420969526063663,inconclusive,窗口内未发生可观察的公司行为（漂移 1.1927%）
600278,unadjusted,True,644,0,1.0181505121189967,0.9999999923656951,0.01815051989186811,0.006213621741206631,confirmed,close 日收益与申报总收益最大背离 0.0166
600309,forward_adjusted,True,644,0,1.0573578587001562,0.9998397053591098,0.057527374670910625,0.015389236813871077,confirmed,恒等式比值自 1.0574 收敛至 0.9998 且无越限跳空
600332,forward_adjusted,True,644,0,1.094084954643922,1.0000662308045405,0.09401249731604744,0.028630257497083964,confirmed,恒等式比值自 1.0941 收敛至 1.0001 且无越限跳空
600338,forward_adjusted,True,644,0,1.0053081742449554,0.9999820709255454,0.005326198813225158,0.00204532999034779,inconclusive,窗口内未发生可观察的公司行为（漂移 0.5326%）
600346,forward_adjusted,True,644,0,1.09294753107054,0.999833527370152,0.09312950721437052,0.028611784631930513,confirmed,恒等式比值自 1.0929 收敛至 0.9998 且无越限跳空
600362,forward_adjusted,True,644,0,1.086757154618494,0.9999139398592618,0.08685068914176286,0.02762524532358771,confirmed,恒等式比值自 1.0868 收敛至 0.9999 且无越限跳空
600380,forward_adjusted,True,644,0,1.0584499946661547,0.9994950893363862,0.05898468732739004,0.01585975628178498,confirmed,恒等式比值自 1.0584 收敛至 0.9995 且无越限跳空
600383,forward_adjusted,True,644,0,1.0055054018804626,0.9999649922576095,0.005540603586876136,0.002128981275612169,inconclusive,窗口内未发生可观察的公司行为（漂移 0.5541%）
600392,forward_adjusted,True,644,0,1.030794379356371,0.9998700607519959,0.030928337409280138,0.007876223841662453,inconclusive,窗口内未发生可观察的公司行为（漂移 3.0928%）
600426,forward_adjusted,True,644,0,1.3922808492452026,1.0000787811870737,0.3921711723476353,0.08379770655423427,confirmed,恒等式比值自 1.3923 收敛至 1.0001 且无越限跳空
600428,unadjusted,True,644,0,0.9999999955285124,1.122126760979573,0.10883508859948121,0.10482578078079574,confirmed,close 日收益与申报总收益最大背离 0.0416
600436,forward_adjusted,True,644,0,1.043720996820264,0.999137516692754,0.04462196582817346,0.011955463665096977,confirmed,恒等式比值自 1.0437 收敛至 0.9991 且无越限跳空
600438,forward_adjusted,True,644,0,1.0439733841635777,1.0004492168443087,0.04350462430922408,0.016208530897699382,confirmed,恒等式比值自 1.0440 收敛至 1.0004 且无越限跳空
600452,forward_adjusted,True,644,0,1.445181610180813,0.9999338876616954,0.44527716083341384,0.17121887689028137,confirmed,恒等式比值自 1.4452 收敛至 0.9999 且无越限跳空
600489,forward_adjusted,True,644,0,1.0688607065254663,0.9998298914306954,0.06904255982584395,0.02024242108267382,confirmed,恒等式比值自 1.0689 收敛至 0.9998 且无越限跳空
600497,forward_adjusted,True,644,0,1.0640475070066766,0.9999783276003481,0.06407056796928345,0.021698880222167278,confirmed,恒等式比值自 1.0640 收敛至 1.0000 且无越限跳空
600519,forward_adjusted,True,644,0,1.1005094758829812,0.9999964438354939,0.10051338948963529,0.029900540897707967,confirmed,恒等式比值自 1.1005 收敛至 1.0000 且无越限跳空
