signal_date,network,relation_type,n_nodes,n_edges,density,nodes_with_edge,node_coverage,isolated_nodes,degree_min,degree_median,degree_max,weight_min,weight_median,weight_max,corr_threshold,window,window_length,pairs_insufficient_overlap,pairs_below_threshold,pairs_zero_variance,pairs_nonfinite_rho,pairs_with_nan_in_window,limitation
2025-07-16,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-07-23,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-07-30,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-08-06,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-08-13,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-08-20,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-08-27,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-09-03,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-09-10,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-09-17,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-09-24,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-10-09,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-10-16,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-10-23,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-10-30,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-11-06,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-11-13,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-11-20,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-11-27,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-12-04,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-12-11,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-12-18,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-12-25,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-01-05,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-01-12,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-01-19,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-01-26,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-02-02,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-02-09,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-02-24,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-03-03,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-03-10,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-03-17,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-03-24,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-03-31,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-04-08,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-04-15,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-04-22,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-04-29,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-05-11,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-05-18,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-05-25,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-06-01,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-06-08,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-06-15,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-06-23,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-06-30,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-07-07,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-07-14,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-07-21,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-07-28,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-08-04,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-08-11,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-08-18,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2026-08-25,W-ind,industry_cooccurrence,100,2450,0.494949494949495,100,1.0,0,49,49.0,49,1.0,1.0,1.0,0.4,60,0,0,0,0,0,0,与截面中性化所用行业哑变量同源，传播项可能被正交化吸收；须做去共线消融
2025-04-02,W-corr,return_correlation,100,1105,0.22323232323232323,100,1.0,0,1,22.0,55,0.4002191756640103,0.4999680699629576,0.9063945060385782,0.4,60,60,0,3845,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-04-10,W-corr,return_correlation,100,2658,0.536969696969697,100,1.0,0,1,61.0,84,0.40004902289128935,0.5611940915971907,0.9464796888956252,0.4,60,60,0,2292,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-04-17,W-corr,return_correlation,100,2568,0.5187878787878788,100,1.0,0,1,60.0,84,0.4001946932144194,0.5595820647099297,0.9450675437746088,0.4,60,60,0,2382,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-04-24,W-corr,return_correlation,100,2555,0.5161616161616162,100,1.0,0,1,59.5,83,0.40029203176729955,0.5652199271758835,0.937703854134007,0.4,60,60,0,2395,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-05-06,W-corr,return_correlation,100,2510,0.5070707070707071,100,1.0,0,1,60.5,81,0.4004632283796663,0.5552025933684085,0.9366175071890303,0.4,60,60,0,2440,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-05-13,W-corr,return_correlation,100,2482,0.5014141414141414,100,1.0,0,1,58.0,82,0.4005720103857645,0.5540222653251843,0.9367479921258913,0.4,60,60,0,2468,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-05-20,W-corr,return_correlation,100,2509,0.5068686868686869,100,1.0,0,1,59.5,81,0.4000266101758515,0.5598748425739065,0.9367578292186066,0.4,60,60,0,2441,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-05-27,W-corr,return_correlation,100,2552,0.5155555555555555,100,1.0,0,1,59.5,81,0.4001210106862256,0.5630016423490989,0.9342768440184114,0.4,60,60,0,2398,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-06-04,W-corr,return_correlation,100,2581,0.5214141414141414,100,1.0,0,1,60.0,83,0.4000466816762347,0.5670679002112933,0.9296580852457511,0.4,60,60,0,2369,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-06-11,W-corr,return_correlation,100,2646,0.5345454545454545,100,1.0,0,1,61.0,83,0.4000020448923386,0.5644146345053719,0.9350106901044326,0.4,60,60,0,2304,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-06-18,W-corr,return_correlation,100,2683,0.5420202020202021,100,1.0,0,1,63.0,83,0.4002278347221036,0.5630376934267967,0.9359567182464384,0.4,60,60,0,2267,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-06-25,W-corr,return_correlation,100,2717,0.5488888888888889,100,1.0,0,1,64.0,85,0.4000977514528793,0.5717301867376672,0.9446749311778297,0.4,60,60,0,2233,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-07-02,W-corr,return_correlation,100,2619,0.5290909090909091,100,1.0,0,1,61.0,85,0.40004987801613656,0.5648504619406923,0.9402352510658964,0.4,60,60,0,2331,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-07-09,W-corr,return_correlation,100,666,0.13454545454545455,98,0.98,2,0,11.0,42,0.4000243065470584,0.49140870781106405,0.9066904871118731,0.4,60,60,0,4284,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-07-16,W-corr,return_correlation,100,659,0.13313131313131313,98,0.98,2,0,11.0,40,0.4002810178624504,0.49351230855045064,0.908956749566191,0.4,60,60,0,4291,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-07-23,W-corr,return_correlation,100,911,0.18404040404040403,98,0.98,2,0,16.0,49,0.4002987543575931,0.4934626222129338,0.8931924683951287,0.4,60,60,0,4039,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-07-30,W-corr,return_correlation,100,955,0.19292929292929292,98,0.98,2,0,17.5,51,0.40000349783355726,0.4971593101279484,0.8784584918605949,0.4,60,60,0,3995,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-08-06,W-corr,return_correlation,100,1191,0.2406060606060606,98,0.98,2,0,22.5,54,0.40039622393485846,0.4961282015520704,0.8940722159292454,0.4,60,60,0,3759,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-08-13,W-corr,return_correlation,100,1133,0.2288888888888889,98,0.98,2,0,20.5,52,0.4005404518846467,0.49586382501451065,0.8974729497304387,0.4,60,60,0,3817,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-08-20,W-corr,return_correlation,100,1149,0.23212121212121212,99,0.99,1,0,22.0,54,0.40010797933350695,0.4959833334609828,0.9090275499719451,0.4,60,60,0,3801,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-08-27,W-corr,return_correlation,100,1254,0.25333333333333335,99,0.99,1,0,24.0,58,0.4000160621947057,0.49892209958064715,0.9164731207563753,0.4,60,60,0,3696,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-09-03,W-corr,return_correlation,100,1156,0.23353535353535354,99,0.99,1,0,22.5,59,0.40023448729469596,0.5018093817782274,0.9127497385331123,0.4,60,60,0,3794,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-09-10,W-corr,return_correlation,100,1282,0.258989898989899,100,1.0,0,1,24.0,62,0.40025575533156993,0.5006421189912145,0.928722055124736,0.4,60,60,0,3668,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-09-17,W-corr,return_correlation,100,1173,0.23696969696969697,99,0.99,1,0,24.0,53,0.400107997524654,0.497208560382899,0.9314219778584909,0.4,60,60,0,3777,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-09-24,W-corr,return_correlation,100,1404,0.28363636363636363,98,0.98,2,0,28.0,62,0.40010623624537733,0.49443968202654853,0.9443721112968708,0.4,60,60,0,3546,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-10-09,W-corr,return_correlation,100,1624,0.3280808080808081,99,0.99,1,0,31.5,70,0.40014023947114563,0.4964365802653261,0.9560313961535039,0.4,60,60,0,3326,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-10-16,W-corr,return_correlation,100,1422,0.2872727272727273,99,0.99,1,0,27.0,61,0.4000286959585188,0.5013429597108016,0.9408585007160738,0.4,60,60,0,3528,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-10-23,W-corr,return_correlation,100,1360,0.27474747474747474,99,0.99,1,0,25.5,62,0.40003239459109124,0.5006918608734557,0.9366365827105944,0.4,60,60,0,3590,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-10-30,W-corr,return_correlation,100,1426,0.2880808080808081,99,0.99,1,0,27.0,63,0.40002787135455736,0.5000336580975133,0.9274375731120936,0.4,60,60,0,3524,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-11-06,W-corr,return_correlation,100,1237,0.2498989898989899,99,0.99,1,0,24.0,59,0.4001748929547968,0.49749793915931234,0.9254723194611757,0.4,60,60,0,3713,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-11-13,W-corr,return_correlation,100,1242,0.2509090909090909,99,0.99,1,0,25.5,63,0.4002798939944542,0.5012714245692078,0.9202215326637218,0.4,60,60,0,3708,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-11-20,W-corr,return_correlation,100,1256,0.25373737373737376,99,0.99,1,0,24.5,59,0.40016406245378744,0.5036849678328009,0.917790406824804,0.4,60,60,0,3694,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-11-27,W-corr,return_correlation,100,1416,0.28606060606060607,99,0.99,1,0,28.0,69,0.40001738830191735,0.5006919298738199,0.91212875494652,0.4,60,60,0,3534,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-04,W-corr,return_correlation,100,1524,0.30787878787878786,99,0.99,1,0,30.0,70,0.40004575281566496,0.4999157986829845,0.9256504005531212,0.4,60,60,0,3426,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-11,W-corr,return_correlation,100,1458,0.29454545454545455,99,0.99,1,0,27.5,63,0.4002073270425615,0.506233911640593,0.9197331440744542,0.4,60,60,0,3492,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-18,W-corr,return_correlation,100,1532,0.3094949494949495,99,0.99,1,0,29.0,64,0.4000233117947009,0.505918404295501,0.929755924211549,0.4,60,60,0,3418,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-25,W-corr,return_correlation,100,1436,0.2901010101010101,99,0.99,1,0,27.0,65,0.40027333092307704,0.4994697521594398,0.9276977338277392,0.4,60,60,0,3514,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-05,W-corr,return_correlation,100,1275,0.25757575757575757,99,0.99,1,0,24.0,54,0.40008280076828573,0.4978654767037917,0.9150007107270461,0.4,60,60,0,3675,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-12,W-corr,return_correlation,100,1394,0.2816161616161616,99,0.99,1,0,28.0,65,0.40001178675195675,0.49518309327469306,0.9019234545298397,0.4,60,60,0,3556,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-19,W-corr,return_correlation,100,1180,0.2383838383838384,98,0.98,2,0,23.0,50,0.40010229824213767,0.4966913966585069,0.9116502413811632,0.4,60,60,0,3770,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-26,W-corr,return_correlation,100,1068,0.21575757575757576,98,0.98,2,0,20.0,49,0.4000853580030567,0.511704895708722,0.9126623249395661,0.4,60,60,0,3882,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
