signal_date,network,relation_type,n_nodes,n_edges,density,nodes_with_edge,node_coverage,isolated_nodes,degree_min,degree_median,degree_max,weight_min,weight_median,weight_max,corr_threshold,window,window_length,pairs_insufficient_overlap,pairs_below_threshold,pairs_zero_variance,pairs_nonfinite_rho,pairs_with_nan_in_window,limitation
2026-05-14,W-corr,return_correlation,100,1198,0.24202020202020202,100,1.0,0,2,22.0,50,0.40006871211220224,0.5176150851308714,0.9443529427484607,0.4,60,60,0,3752,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-15,W-corr,return_correlation,100,1206,0.24363636363636362,100,1.0,0,2,23.0,52,0.40043462861324947,0.5166273994581323,0.9454763470019267,0.4,60,60,0,3744,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-18,W-corr,return_correlation,100,1188,0.24,100,1.0,0,2,23.0,51,0.4000263507766349,0.5165901127476489,0.9453385180903005,0.4,60,60,0,3762,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-19,W-corr,return_correlation,100,1167,0.23575757575757575,100,1.0,0,2,23.0,49,0.4001342540953573,0.5206384085725698,0.9453452195023829,0.4,60,60,0,3783,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-20,W-corr,return_correlation,100,1178,0.23797979797979799,100,1.0,0,2,24.0,48,0.4000199536445764,0.5243154982463624,0.9510067819664969,0.4,60,60,0,3772,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-21,W-corr,return_correlation,100,1204,0.24323232323232324,100,1.0,0,2,24.0,50,0.4002837359393155,0.5239654695805711,0.9513145631753733,0.4,60,60,0,3746,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-22,W-corr,return_correlation,100,1193,0.241010101010101,100,1.0,0,2,24.0,50,0.40007101231783637,0.522540715698323,0.9511555973013714,0.4,60,60,0,3757,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-25,W-corr,return_correlation,100,1151,0.23252525252525252,100,1.0,0,2,24.0,47,0.4000125600915605,0.5270269963236568,0.9479403129724254,0.4,60,60,0,3799,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-26,W-corr,return_correlation,100,1128,0.22787878787878788,100,1.0,0,2,23.0,47,0.40018350866230296,0.5232770469183861,0.9480555533836699,0.4,60,60,0,3822,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-27,W-corr,return_correlation,100,1140,0.23030303030303031,100,1.0,0,2,23.0,48,0.40006091267079485,0.5260546074766719,0.9496745833000223,0.4,60,60,0,3810,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-28,W-corr,return_correlation,100,1125,0.22727272727272727,100,1.0,0,2,23.0,47,0.4001642883246876,0.5220895476663833,0.9482909578825004,0.4,60,60,0,3825,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-29,W-corr,return_correlation,100,1172,0.23676767676767677,100,1.0,0,2,23.5,46,0.4000230257586072,0.5200744595021021,0.9372736012617043,0.4,60,60,0,3778,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-01,W-corr,return_correlation,100,1098,0.22181818181818183,100,1.0,0,3,22.0,44,0.40027439116390834,0.5176693919417362,0.934440510978321,0.4,60,60,0,3852,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-02,W-corr,return_correlation,100,1068,0.21575757575757576,100,1.0,0,2,22.5,40,0.40009595926122954,0.5239567247609898,0.9338054268568131,0.4,60,60,0,3882,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-03,W-corr,return_correlation,100,1062,0.21454545454545454,100,1.0,0,3,22.0,41,0.40022642586289764,0.5262851156346118,0.9326985304387145,0.4,60,60,0,3888,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-04,W-corr,return_correlation,100,1087,0.2195959595959596,100,1.0,0,3,22.0,42,0.4006349204508317,0.520391507680604,0.9331075045311215,0.4,60,60,0,3863,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-05,W-corr,return_correlation,100,1120,0.22626262626262628,100,1.0,0,3,23.5,42,0.4000539739991286,0.5202270422823954,0.9400862168163906,0.4,60,60,0,3830,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-08,W-corr,return_correlation,100,1206,0.24363636363636362,100,1.0,0,5,25.0,45,0.40003956204836427,0.5176331033656544,0.9426529457610814,0.4,60,60,0,3744,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-09,W-corr,return_correlation,100,1247,0.25191919191919193,100,1.0,0,4,25.0,50,0.40025291967649945,0.5174334917675025,0.9395647148647043,0.4,60,60,0,3703,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-10,W-corr,return_correlation,100,1231,0.24868686868686868,100,1.0,0,4,24.5,49,0.4000514432426608,0.5186640666417127,0.9422769851023004,0.4,60,60,0,3719,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-11,W-corr,return_correlation,100,1221,0.24666666666666667,100,1.0,0,4,24.0,49,0.400119978218449,0.5205157050412499,0.943205104597602,0.4,60,60,0,3729,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-12,W-corr,return_correlation,100,1218,0.24606060606060606,100,1.0,0,4,24.0,52,0.4002915110087551,0.5192007810335147,0.9435400551709584,0.4,60,60,0,3732,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-15,W-corr,return_correlation,100,1237,0.2498989898989899,100,1.0,0,4,24.0,53,0.4000566799639086,0.5182773313997164,0.946228768142395,0.4,60,60,0,3713,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-16,W-corr,return_correlation,100,1201,0.24262626262626263,100,1.0,0,5,24.0,50,0.40025117107965125,0.5166924045413301,0.9465381310297081,0.4,60,60,0,3749,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-17,W-corr,return_correlation,100,1110,0.22424242424242424,100,1.0,0,4,23.0,46,0.4000345023779984,0.5127019681654255,0.9436113415501979,0.4,60,60,0,3840,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-18,W-corr,return_correlation,100,1133,0.2288888888888889,100,1.0,0,5,23.0,49,0.40015909558544616,0.5169538526502151,0.9462403666748157,0.4,60,60,0,3817,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-22,W-corr,return_correlation,100,1182,0.2387878787878788,100,1.0,0,5,25.0,49,0.4001650931231353,0.5159108338688199,0.9387314919924552,0.4,60,60,0,3768,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-23,W-corr,return_correlation,100,1280,0.2585858585858586,100,1.0,0,3,25.0,55,0.40000823233600397,0.51452826562191,0.9473828410633136,0.4,60,60,0,3670,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-24,W-corr,return_correlation,100,1253,0.25313131313131315,100,1.0,0,3,25.0,55,0.4001051343255832,0.5102090630422017,0.9460320552576723,0.4,60,60,0,3697,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-25,W-corr,return_correlation,100,1244,0.2513131313131313,100,1.0,0,3,25.0,56,0.4002659139645566,0.515248399601764,0.9475209975267734,0.4,60,60,0,3706,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-26,W-corr,return_correlation,100,1264,0.25535353535353533,100,1.0,0,1,25.0,53,0.40002049953854213,0.5152661240462784,0.9538922602168465,0.4,60,60,0,3686,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-29,W-corr,return_correlation,100,1275,0.25757575757575757,100,1.0,0,1,24.5,54,0.40023268486382646,0.5141830906697628,0.9516920485660814,0.4,60,60,0,3675,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-30,W-corr,return_correlation,100,1202,0.24282828282828284,100,1.0,0,1,23.5,52,0.40003414503116685,0.51367752621496,0.9518038268717369,0.4,60,60,0,3748,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-01,W-corr,return_correlation,100,1203,0.24303030303030304,100,1.0,0,1,23.0,51,0.40044235148543883,0.5154297533337415,0.9517122469705614,0.4,60,60,0,3747,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-02,W-corr,return_correlation,100,1156,0.23353535353535354,99,0.99,1,0,23.0,50,0.40065226546922006,0.5129828795546989,0.9555405429914626,0.4,60,60,0,3794,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-03,W-corr,return_correlation,100,1090,0.2202020202020202,99,0.99,1,0,22.0,46,0.4002730118572052,0.5106900767433524,0.9549099667702968,0.4,60,60,0,3860,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-06,W-corr,return_correlation,100,1094,0.22101010101010102,99,0.99,1,0,21.0,46,0.40006622608299214,0.5098631187272566,0.9548742945872196,0.4,60,60,0,3856,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-07,W-corr,return_correlation,100,1029,0.20787878787878789,99,0.99,1,0,21.0,46,0.40018930287066035,0.513147538306344,0.9482292022506431,0.4,60,60,0,3921,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-08,W-corr,return_correlation,100,1065,0.21515151515151515,99,0.99,1,0,21.0,46,0.4001029857432817,0.5128200360034986,0.9471766915541054,0.4,60,60,0,3885,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-09,W-corr,return_correlation,100,1060,0.21414141414141413,99,0.99,1,0,21.0,46,0.4002155387595276,0.513518626041637,0.9459069991956731,0.4,60,60,0,3890,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-10,W-corr,return_correlation,100,1057,0.21353535353535352,99,0.99,1,0,21.0,44,0.4001882607336235,0.5160016258791917,0.9479547979967474,0.4,60,60,0,3893,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-13,W-corr,return_correlation,100,1104,0.22303030303030302,99,0.99,1,0,21.0,45,0.4000733565003045,0.5150100064918692,0.947408056421481,0.4,60,60,0,3846,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-14,W-corr,return_correlation,100,1152,0.23272727272727273,99,0.99,1,0,21.5,48,0.40001613452008106,0.5149679135906211,0.9454325204436513,0.4,60,60,0,3798,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-15,W-corr,return_correlation,100,1109,0.22404040404040404,99,0.99,1,0,21.0,46,0.4000645986038238,0.5169171685503903,0.9451361886655971,0.4,60,60,0,3841,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-16,W-corr,return_correlation,100,1120,0.22626262626262628,99,0.99,1,0,21.0,46,0.40024057566935084,0.5154461938756837,0.9450145946527592,0.4,60,60,0,3830,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-17,W-corr,return_correlation,100,1115,0.22525252525252526,99,0.99,1,0,21.0,46,0.4002241410524971,0.518599162822116,0.9463278165825671,0.4,60,60,0,3835,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-20,W-corr,return_correlation,100,1139,0.2301010101010101,99,0.99,1,0,21.5,44,0.4007142692207692,0.5195513338492682,0.9473822483922231,0.4,60,60,0,3811,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-21,W-corr,return_correlation,100,1184,0.2391919191919192,100,1.0,0,1,23.0,46,0.40002461587244076,0.5190003828876237,0.9522222644306095,0.4,60,60,0,3766,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-22,W-corr,return_correlation,100,1194,0.2412121212121212,100,1.0,0,1,23.5,46,0.400232665893835,0.5190013898417736,0.9508318716997566,0.4,60,60,0,3756,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-23,W-corr,return_correlation,100,1249,0.25232323232323234,100,1.0,0,1,25.0,52,0.40004274331794054,0.5171102989723477,0.9513160238923333,0.4,60,60,0,3701,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-24,W-corr,return_correlation,100,1345,0.2717171717171717,100,1.0,0,2,26.5,53,0.4002118340166281,0.5202815272964274,0.9527661503567011,0.4,60,60,0,3605,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-27,W-corr,return_correlation,100,1376,0.277979797979798,100,1.0,0,3,26.5,53,0.40005931817033596,0.5208308752183706,0.9508302113771623,0.4,60,60,0,3574,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-28,W-corr,return_correlation,100,1339,0.2705050505050505,100,1.0,0,3,26.5,51,0.40000940054128037,0.5204798014860299,0.9525222735807845,0.4,60,60,0,3611,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-29,W-corr,return_correlation,100,1400,0.2828282828282828,100,1.0,0,3,27.0,52,0.40012944100174674,0.5215089660495453,0.9602629851104998,0.4,60,60,0,3550,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-30,W-corr,return_correlation,100,1352,0.2731313131313131,100,1.0,0,3,27.0,53,0.4002850024752285,0.5226757977128644,0.9569477383871557,0.4,60,60,0,3598,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-31,W-corr,return_correlation,100,1375,0.2777777777777778,100,1.0,0,3,27.5,53,0.40032349892730107,0.5239897841307848,0.9455165055363317,0.4,60,60,0,3575,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-03,W-corr,return_correlation,100,1375,0.2777777777777778,100,1.0,0,2,26.5,55,0.4001175432761035,0.5227512322144817,0.9461787054010278,0.4,60,60,0,3575,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-04,W-corr,return_correlation,100,1379,0.2785858585858586,100,1.0,0,3,26.0,54,0.40020753357329464,0.5234229126242173,0.9455632528818836,0.4,60,60,0,3571,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-05,W-corr,return_correlation,100,1415,0.28585858585858587,100,1.0,0,3,27.0,55,0.40002508613901255,0.5284223527829769,0.948680817568889,0.4,60,60,0,3535,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-06,W-corr,return_correlation,100,1419,0.2866666666666667,100,1.0,0,3,27.5,58,0.40009185028124694,0.5286293930783942,0.9495398262245865,0.4,60,60,0,3531,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-07,W-corr,return_correlation,100,1387,0.2802020202020202,100,1.0,0,2,27.0,56,0.400099505681698,0.5302387962771818,0.9476888481461242,0.4,60,60,0,3563,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-10,W-corr,return_correlation,100,1410,0.28484848484848485,100,1.0,0,3,28.0,56,0.4000368797995524,0.5308710223464005,0.9447505796956212,0.4,60,60,0,3540,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-11,W-corr,return_correlation,100,1433,0.28949494949494947,100,1.0,0,1,28.5,56,0.40030800889415724,0.5331873384373949,0.9448645367183921,0.4,60,60,0,3517,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-12,W-corr,return_correlation,100,1462,0.29535353535353537,100,1.0,0,3,29.0,57,0.4000061254508923,0.5271325216279242,0.9446342193662032,0.4,60,60,0,3488,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-13,W-corr,return_correlation,100,1461,0.29515151515151516,100,1.0,0,1,29.0,58,0.4000200359294228,0.5293398683743131,0.9435855665969842,0.4,60,60,0,3489,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-14,W-corr,return_correlation,100,1430,0.28888888888888886,100,1.0,0,1,28.0,58,0.40014207325173806,0.5300644397132825,0.9432088773030474,0.4,60,60,0,3520,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-17,W-corr,return_correlation,100,1444,0.2917171717171717,100,1.0,0,1,29.0,58,0.40008613073149385,0.5304687321089954,0.9426981541205686,0.4,60,60,0,3506,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-18,W-corr,return_correlation,100,1456,0.29414141414141415,100,1.0,0,1,29.5,58,0.4000311231179093,0.5295182752299741,0.9423406229857034,0.4,60,60,0,3494,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-19,W-corr,return_correlation,100,1475,0.29797979797979796,100,1.0,0,1,29.0,58,0.40015583537197325,0.5291438603985119,0.9414713734657603,0.4,60,60,0,3475,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-20,W-corr,return_correlation,100,1491,0.3012121212121212,100,1.0,0,1,29.0,58,0.40007365479517737,0.5258069103482799,0.9403408276345506,0.4,60,60,0,3459,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-21,W-corr,return_correlation,100,1514,0.3058585858585859,100,1.0,0,1,30.0,58,0.40006364884890877,0.5264156591060125,0.9387124750994831,0.4,60,60,0,3436,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-24,W-corr,return_correlation,100,1521,0.30727272727272725,100,1.0,0,1,30.5,62,0.4000246819847312,0.5204035521305259,0.9379682888154935,0.4,60,60,0,3429,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-25,W-corr,return_correlation,100,1529,0.3088888888888889,100,1.0,0,1,31.0,62,0.40022159165597,0.522119440375043,0.9391224831848732,0.4,60,60,0,3421,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-26,W-corr,return_correlation,100,1601,0.3234343434343434,100,1.0,0,1,32.0,62,0.4003582098567686,0.5256354122091101,0.9383771701941546,0.4,60,60,0,3349,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-27,W-corr,return_correlation,100,1620,0.32727272727272727,100,1.0,0,1,32.0,63,0.40000756041304314,0.5268101058086192,0.9384523417441273,0.4,60,60,0,3330,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-28,W-corr,return_correlation,100,1603,0.3238383838383838,100,1.0,0,1,32.0,64,0.4004392601953032,0.5268701021128452,0.9363057847587444,0.4,60,60,0,3347,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
