date,MKT,SMB,HML,MOM,rf
2024-08-27,-0.0082656298666297,0.0009699855580785,-0.0037068369239146,0.0010691935586091,6e-05
2024-08-28,-0.0076022925646889,-0.0096771184357788,0.0020005487710993,-0.0009035347029762,6e-05
2024-08-29,-0.0009539153847269,0.0020003986614354,-0.000588960606318,0.0001087285531103,6e-05
2024-08-30,0.0028103677733497,-0.0025280449607512,-0.0041518703525793,-0.0009026945409244,6e-05
2024-09-02,0.0022302171939701,-0.0017624514664064,-0.0077575534438237,-0.0116823380454832,6e-05
2024-09-03,0.0071846492413242,0.0031503067755837,0.0009688464917824,-0.0053672801782579,6e-05
2024-09-04,-0.0001429829730988,0.0043331159116102,-0.0007175518154336,0.0030002241383695,6e-05
2024-09-05,0.0128218066944158,-0.0001118990127106,0.0056509920851923,-0.0041482883735699,6e-05
2024-09-06,-0.0026419114991416,-0.0089730575650081,0.0049175849418836,0.018707248804633,6e-05
2024-09-09,0.0242215224993065,0.0037743372910868,0.0054578792028697,0.0088666629184448,6e-05
2024-09-10,0.005371006129885,0.0056794469298533,-0.0019110078302572,-0.0002405686395211,6e-05
2024-09-11,-0.0079744180077465,0.0062432576016088,-0.0016318321264269,-0.0036985161819961,6e-05
2024-09-12,-0.00989803248255,-0.0007466164198995,-0.000228329114684,-0.0152777658466292,6e-05
2024-09-13,0.0040822517371886,-0.0057589449716276,-0.0034817984838957,-0.0040038984297535,6e-05
2024-09-16,-0.0022711650679326,-0.0056083379603133,0.0024352648451051,-0.0023935690099465,6e-05
2024-09-17,0.0061660044468288,-0.0011216481058693,-0.0045417425270583,-0.0065154685199353,6e-05
2024-09-18,0.0039991386211619,-0.0019241911235229,0.0006014946308143,0.0072353763493054,6e-05
2024-09-19,-0.0009154602139118,0.0017115795005459,-0.0040481362845849,0.0068071202586466,6e-05
2024-09-20,-0.0078811434626156,-0.0004716004600592,-0.0032677187369925,-0.0040474020741166,6e-05
2024-09-23,-0.0138936250221727,-0.0026217715849079,0.0037804573253694,-0.0012304324075653,6e-05
2024-09-24,0.0037771261983244,-0.0034899665263513,-0.003096792810742,0.0067854006831482,6e-05
2024-09-25,0.0363499698580868,-0.0072253861305762,-0.0009234462265003,-0.0047810404399155,6e-05
2024-09-26,0.0202923436032551,0.0064673764911572,-0.0017242168081937,0.0031516461445784,6e-05
2024-09-27,-0.0162034694677997,0.0025244136206156,0.0051537641379055,-0.0009474425510481,6e-05
2024-09-30,0.0192695231462795,0.0042552447064974,0.0097478693214589,-0.0060150020738552,6e-05
2024-10-01,0.0245729344932209,0.0031485713611157,0.0010595274407942,-9.679047809374366e-05,6e-05
2024-10-02,-0.0071564359050283,0.0024249448748708,0.0038618808504781,-0.0061647309028475,6e-05
2024-10-03,0.0187831276486381,-0.0029597432612596,0.0063147531103738,0.0063464828251644,6e-05
2024-10-04,0.0163952179611499,0.0032102708483671,0.0009616087171046,-0.0122855876695267,6e-05
2024-10-07,-0.0136342574457655,0.0043911833120442,0.0073087342105339,0.0018553321407989,6e-05
2024-10-08,0.023884684008707,0.0024577330935516,-0.0001498331686772,0.0043622722856385,6e-05
2024-10-09,0.0289596131592058,-0.0002305294678345,0.0031403393041249,0.0019327985049463,6e-05
2024-10-10,0.0420162810793819,0.0055564923227103,0.0030680876284138,-0.005145634506979,6e-05
2024-10-11,0.0412850513008725,-0.009681703291681,-0.0075868940214634,-0.0015719112548823,6e-05
2024-10-14,-0.0195017341989272,0.0045252107550177,-0.0032834585496174,0.0091799658583274,6e-05
2024-10-15,-0.008505625997878,0.0002662642234333,0.0010898943749534,-0.0057621422586251,6e-05
2024-10-16,0.0061053879392952,0.0043214156823455,-0.0014562618263648,-0.0011343823384142,6e-05
2024-10-17,0.0060916454600342,0.000213607520551,0.0036425503321759,0.0071461850655983,6e-05
2024-10-18,0.0061055245493665,-0.0010907071253809,-0.0020367514306985,0.0031218349346668,6e-05
2024-10-21,0.0428200463972019,8.863749939129108e-05,-0.0098758103650559,-0.0058395819080054,6e-05
2024-10-22,0.0067197956176248,-0.0020389026238312,-0.0016592649603951,-2.1734040114001184e-05,6e-05
2024-10-23,0.0129312220419865,0.0019302943617314,0.0013497574165902,0.0036205050185728,6e-05
2024-10-24,0.0109340193984252,-0.0029824866462206,0.0046480401131375,0.0151908512886712,6e-05
2024-10-25,0.0076053037643637,0.001726284728022,-0.002790140915961,0.0009830960669881,6e-05
2024-10-28,-0.0030279616910438,-0.0002069317434432,0.0017995455396143,-0.0100915951073858,6e-05
2024-10-29,0.0087886614254259,0.0012491632634948,-0.0066155801951916,0.0025209950521097,6e-05
2024-10-30,-0.0080610773599132,0.0086064008239836,0.0007184569084345,0.0032322363967334,6e-05
2024-10-31,-0.00216500467414,-0.0017032432941043,-0.0025946794713534,-0.0055206687428057,6e-05
2024-11-01,-0.0048989990261201,-0.0013289844696557,0.0051681263770486,-0.0018663576508876,6e-05
2024-11-04,0.0013406155332495,-0.0002554211018027,0.0032282828452169,0.0021534456289627,6e-05
2024-11-05,0.0259012442334085,-0.001645352525635,-0.0036756491878967,-0.0027333580465807,6e-05
2024-11-06,-0.0200999171185092,-0.0132200464587837,-8.790816478631747e-05,-0.0080054160441087,6e-05
2024-11-07,0.0079888620941196,0.0044791737983579,-0.0009460191892337,-0.000461849565247,6e-05
2024-11-08,-0.0172998745830861,-0.0055251010898153,0.0070517367591144,0.0005392372801847,6e-05
2024-11-11,-0.0047512505236837,-0.0023107366547461,-0.0060915431919422,0.0073507808861212,6e-05
2024-11-12,0.012418456566641,0.0039491440199378,-0.003627996976451,0.0012720360374177,6e-05
2024-11-13,0.00114708021005,0.0047479201362848,0.005452831513763,0.0019844515200766,6e-05
2024-11-14,-0.0114151925572223,-0.0050316655396295,-0.0004799562558157,-0.0010998844584855,6e-05
2024-11-15,-0.0074283408018596,-0.0080167237302002,0.0041026280714642,0.0128207311077528,6e-05
2024-11-18,0.0079155752382814,0.0024106092050825,0.0009738691021059,0.0009882895255048,6e-05
2024-11-19,-0.0075940329488885,0.0078751500463131,-0.0013231104368388,0.0006898234463368,6e-05
2024-11-20,0.0028210444854017,0.003888351225009,0.00083323998351,-0.0049215830528106,6e-05
2024-11-21,0.0009412902389419,-0.0006171338214132,0.0115463219237563,-0.0008879918779452,6e-05
2024-11-22,-0.0067276038236639,-0.0001492377640906,0.0053728296231331,-0.0062570523173641,6e-05
2024-11-25,0.0240233849825785,-0.001308396387769,-0.0067403738889163,0.0029692219125497,6e-05
2024-11-26,0.0074131092454981,-0.0016498381389923,-0.0030336808125573,0.0027625029544764,6e-05
2024-11-27,-0.0218365684532336,0.0023316945931443,0.0092749568007696,-0.004262166123651,6e-05
2024-11-28,0.0024909974624637,0.0116057539031906,-0.0017877318929165,-0.0086061940036754,6e-05
2024-11-29,-0.0068396511124522,0.001782457159733,-0.0002851861376261,0.0015961990502176,6e-05
2024-12-02,0.0098167666827584,-0.001609215176651,0.0040661002202996,0.0100919468736416,6e-05
2024-12-03,-0.0082777281227597,0.0003737935756775,0.004877751687518,0.0038344586690088,6e-05
2024-12-04,-0.0008221008561358,-0.0019744302399586,0.0030265484384646,0.0025682489117697,6e-05
2024-12-05,0.005994860068785,0.0008531332760949,-0.0110585294082396,0.0118029028314544,6e-05
2024-12-06,0.0099633071358713,-0.0022250039685508,-0.0008446566849393,-0.0065470922809178,6e-05
2024-12-09,-0.0127632604776135,0.0048988416614021,-0.0015397437543224,6.007838307658072e-05,6e-05
2024-12-10,-0.0032395135942504,-0.0027218947082211,0.0021431106033522,-0.0027050740598804,6e-05
2024-12-11,-0.0047843984227705,0.000228350961972,0.0051422219929592,-0.0034465027637057,6e-05
2024-12-12,-0.0067466215583108,-0.0037946401129387,0.0001412714287387,-0.0099143612035832,6e-05
2024-12-13,0.019859996643092,-0.0066760132054311,0.0071235899539378,-0.0071823697163189,6e-05
2024-12-16,0.0048947988205705,0.0073649351821768,0.0049804798673888,-0.0054544218856161,6e-05
2024-12-17,-0.0134297234976854,-0.0008391399283532,0.0045077914944786,0.0088390687961773,6e-05
2024-12-18,0.0105364814176025,-0.0099499381494222,-0.0030613303703114,-0.0051194845379496,6e-05
2024-12-19,0.0237837181671389,3.925572414803287e-05,0.0089103855778049,-0.0024703980356149,6e-05
2024-12-20,0.0117971178660626,-0.004282899135077,0.0056348821453729,-0.004985411358435,6e-05
2024-12-23,-0.0162730696254941,0.0022788234109141,0.0004114392070561,-2.9566041297262235e-05,6e-05
2024-12-24,-0.0048865748015287,-0.003625381141402,0.0043813064018825,0.0052149347414899,6e-05
2024-12-25,0.0143760226410528,-0.0068545887146622,0.0056906781677439,0.0066743994691364,6e-05
2024-12-26,-0.0073443641218065,-0.0037014297434196,0.0030510801620535,-0.0079513511485901,6e-05
2024-12-27,0.0053220137096085,0.0019167454798431,-0.0060491879861969,0.0065241720835378,6e-05
2024-12-30,0.0089609745877227,0.0036439871914189,-0.0112223414784159,-0.0039533473556839,6e-05
2024-12-31,-0.0097562351873589,0.0032353501557361,0.001207667840023,0.0095263316636414,6e-05
2025-01-01,-5.525356061800088e-05,-0.0030701803209178,0.0055796839862495,-0.0136120055781488,6e-05
2025-01-02,-0.0318726734006907,0.0098586660261127,-0.002828226384077,-0.0091504368569122,6e-05
2025-01-03,-0.0097038764133428,0.0067449419923722,-9.598588151665264e-05,0.0031556613456605,6e-05
2025-01-06,-0.0019856815139316,0.0007795744867923,-0.0014918886460502,-0.0102212401017477,6e-05
2025-01-07,-0.0119378318196484,0.0009982521376421,0.0017552797537965,0.0021563325976084,6e-05
2025-01-08,0.0168641130393163,-0.009837712427069,0.0075048571218805,-0.0015362856460898,6e-05
2025-01-09,-0.0137614137796063,0.0034770698892258,0.0049876761713791,0.0001976673210687,6e-05
2025-01-10,-0.0038604448669698,-0.002395108409046,0.0006459806919678,0.0036951421307653,6e-05
2025-01-13,0.0018474057728609,-0.0098013229337268,-0.0042610650713528,-0.0066043262177755,6e-05
2025-01-14,0.0149527328906611,0.0043294006333038,3.244861542687843e-05,0.0080230733825372,6e-05
2025-01-15,-0.0138186215117943,0.0068106359185811,-0.0017198946504884,0.010193073383226,6e-05
2025-01-16,0.0121716375215495,-0.0087096802894873,-0.0019655298060596,-0.0030450245524917,6e-05
2025-01-17,0.0006423306101958,0.0006449870554072,-0.0004985200073907,-0.0047014580883506,6e-05
2025-01-20,-0.0092750865104795,0.0075905679209664,0.0016847947803555,0.0097235957878882,6e-05
2025-01-21,0.0051610347426327,0.0087057896243222,0.0012895467942034,0.0012594913022419,6e-05
2025-01-22,0.0025305969557347,0.0066571934924894,-0.0013195287308526,0.004939074410426,6e-05
2025-01-23,-0.0054621687715879,0.0054198939454999,-0.0043469818951141,-6.757943114880417e-05,6e-05
2025-01-24,0.0012380208499001,0.0011671269034921,-0.0001487661935758,0.0168388004545845,6e-05
2025-01-27,-0.0033131359686176,-0.0040133389722896,0.0026098732583849,0.0040928701470663,6e-05
2025-01-28,0.0016751734525124,-0.0042108590293539,0.0031498248883032,-0.0071689662398139,6e-05
